店铺名称,省份,城市,地区,地址,经度,纬度,所属品类,是否为品牌店,配送,电话,营业时间,近期销量,活动,起送价,配送费,是否为新店,商家评分,总体评分,味道评分,包装评分,配送评分,配送时间,商品评分,服务态度,评价总数,好评数,差评数,有图
东北水饺（金色兰庭店）,安徽省,铜陵市,铜官区,铜陵市新光路842号（金色兰庭1号楼3号门面）,117.802336,30.921305,饺子馄饨|,否,蜂鸟专送,18605628416,"[""08:30/21:15""]",60,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,配送费4,否,4.8181818181818,4.8181818181818,4.1818181818182,4.1818181818182,4.1818181818182,24,4.1818181818182,4.1818181818182,22,22,0,4
正宗淮南牛肉汤(华茂商城店),安徽省,铜陵市,铜官区,安徽省铜陵市蓝天市场后门对面,117.816329,30.925045,简餐|米粉面馆|,否,蜂鸟专送,13955906076,"[""07:00/18:30""]",61,"1 ： 满50减1;2 ： 满10元赠送送餐入户1份;3 ： 新用户下单立减10元;",10,配送费2,否,4.72,4.72,2.76,2.88,2.8,28,2.88,2.76,25,23,1,2
小张面馆,安徽省,铜陵市,铜官区,铜陵市爱过西村19栋10号网点,117.806915,30.922922,米粉面馆|地方小吃|,否,蜂鸟专送,18156287923,"[""08:00/21:00""]",39,"1 ： 满20减2，满30减4;2 ： 新用户下单立减10元;",15,配送费4,否,4.5,4.5,2.1428571428571,2.2857142857143,2,23,2.2857142857143,2.1428571428571,6,5,0,0
川味土菜馆(世界花园店),安徽省,铜陵市,铜官区,安徽省铜陵市淮河大道南段281号,117.801757,30.918175,盖浇饭|简餐|,否,蜂鸟专送,13329126975,"[""10:00/14:00"",""16:00/23:00""]",23,"1 ： 满38减3，满56减5，满82减8;2 ： 折扣;3 ： 新用户下单立减10元;4 ： 折扣;5 ： 折扣;",10,配送费4,否,4,4,4,4.5,4,0,4.5,4,2,1,0,0
老黄羊肉馆(金色兰庭店),安徽省,铜陵市,铜官区,铜陵市新光路838号,117.802246,30.921669,简餐|川湘菜|,否,蜂鸟专送,18956269435,"[""10:00/21:00""]",6,"1 ： 满58减5，满100减10，满150减15，满200减20;2 ： 单品定价;3 ： 单品定价;4 ： 满10元赠送送餐上楼1份;",20,配送费4,否,0,0,0,0,0,20,0,0,0,0,0,0
热忱快餐,安徽省,铜陵市,铜官区,铜陵市铜官路网点4号,117.805085,30.920259,盖浇饭|简餐|,否,蜂鸟专送,13285627176,"[""10:30/00:55""]",39,"1 ： 新用户下单立减10元;",10,配送费4,否,5,5,4.1428571428571,4.1428571428571,4,27,4.1428571428571,4.1428571428571,7,7,0,0
超级大大鸡排(华庭之星店),安徽省,铜陵市,铜官区,铜官区金山东路479#-13#,117.807573,30.920537,炸鸡炸串|地方小吃|,否,no,13285627886,"[""08:00/04:00""]",51,"1 ： 满20减3，满30减5;2 ： 单品定价;3 ： 新用户下单立减10元;4 ： 单品定价;5 ： 单品定价;6 ： 单品定价;7 ： 单品定价;",20,配送费3,否,4.85,4.85,4,4.05,3.8,34,4.05,4,20,20,0,6
大碗面(中航店),安徽省,铜陵市,铜官区,铜官区中航时光街S3101网点,117.817303,30.924422,米粉面馆|地方小吃|,否,蜂鸟专送,18305564959,"[""07:00/19:30""]",3,no,15,配送费4,是,0,0,0,0,0,0,0,0,0,0,0,0
超级大大鸡排(布衣市场店),安徽省,铜陵市,铜官区,铜陵市杨家山路12-2号,117.807645,30.92062,地方小吃|炸鸡炸串|,否,蜂鸟专送,15756018655,"[""08:00/04:00""]",50,"1 ： 满20减2，满30减3，满40减5;2 ： 单品定价;3 ： 新用户下单立减10元;4 ： 单品定价;5 ： 单品定价;6 ： 单品定价;7 ： 单品定价;8 ： 单品定价;9 ： 单品定价;",10,配送费2,否,3.9444444444444,3.9444444444444,3.6111111111111,3.7222222222222,4.4444444444444,25,3.7222222222222,3.6111111111111,18,12,2,1
阿龙乡菜馆,安徽省,铜陵市,铜官区,铜陵市爱国西村18栋2号网点,117.806801,30.922629,盖浇饭|简餐|,否,蜂鸟专送,15156203739,"[""10:00/22:00""]",11,"1 ： 满40减6;2 ： 新用户下单立减10元;",20,配送费4,否,5,5,2.5,2.5,2,0,2.5,2.5,2,2,0,0
川福夫妻肺片(小街店),安徽省,铜陵市,铜官区,安徽省铜陵市小街市场8号网点,117.8225,30.92154,鸭脖卤味|地方小吃|,否,蜂鸟专送,18705624918,"[""07:00/18:30""]",1,"1 ： 新用户下单立减10元;",15,配送费4,是,0,0,0,0,0,0,0,0,0,0,0,0
长东土菜馆,安徽省,铜陵市,铜官区,安徽省铜陵市红楼商城C座D楼1-8号网点,117.818832,30.924266,盖浇饭|简餐|,否,蜂鸟专送,18956261278,"[""09:00/14:00"",""16:00/21:00""]",13,"1 ： 满20减3，满30减5;2 ： 新用户下单立减10元;",15,配送费4,否,5,5,5,5,5,39,5,5,3,3,0,0
仙草居,安徽省,铜陵市,铜官区,铜陵市爱国西村22栋6号网点,117.806806,30.923427,地方小吃|奶茶果汁|,否,蜂鸟专送,18805622565,"[""09:30/18:30""]",26,"1 ： 满25减3，满30减5;",15,配送费4,否,4.9090909090909,4.9090909090909,4.9090909090909,5,5,0,5,4.9090909090909,11,11,0,5
"味美佳餐馆 ",安徽省,铜陵市,铜官区,铜陵市五松新村8号网点,117.813041,30.925975,盖浇饭|,否,no,13955937160,"[""10:20/13:40"",""15:50/20:40""]",22,"1 ： 满25减3，满50减5;2 ： 新用户下单立减10元;",18,免配送费,否,4,4,4,4,4.5,0,4,4,4,2,0,0
御丫(大富豪店）,安徽省,铜陵市,铜官区,铜陵市沙河新村29栋1层1号,117.81568,30.923384,炸鸡炸串|地方小吃|,否,蜂鸟专送,18905625757,"[""08:00/02:00""]",53,"1 ： 新用户下单立减10元;",10,配送费4,否,4.7777777777778,4.7777777777778,2.8333333333333,2.8333333333333,2.5555555555556,23,2.8333333333333,2.8333333333333,20,20,0,2
那家石锅鱼,安徽省,铜陵市,铜官区,铜官区南山村34栋12号网点,117.802112,30.916849,地方小吃|火锅烤鱼|,否,蜂鸟专送,13866853882,"[""10:00/14:00"",""16:00/03:00""]",10,"1 ： 单品定价;2 ： 单品定价;3 ： 新用户下单立减10元;",15,配送费4,否,5,5,5,5,5,0,5,5,2,2,0,1
哥俩好正宗陕西凉皮,安徽省,铜陵市,铜官区,铜陵市步行街中段21、22号,117.814278,30.927727,地方小吃|简餐|,否,蜂鸟专送,15256622996,"[""09:00/19:00""]",13,"1 ： 满40减6;2 ： 新用户下单立减10元;",16,配送费4,否,5,5,3.3333333333333,3.3333333333333,3,0,3.3333333333333,3.3333333333333,3,3,0,0
老铜庄合肥龙虾,安徽省,铜陵市,铜官区,铜陵市商北新村8栋37号网点,117.82303,30.926569,小龙虾|烧烤|,否,蜂鸟专送,13655626821,"[""11:00/02:00""]",,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
御笼香馒头店(杨家山菜市场店),安徽省,铜陵市,铜官区,安徽省铜陵市爱国西村20栋14号网点,117.806642,30.922838,包子粥店|简餐|,否,蜂鸟专送,13399623897,"[""07:00/19:00""]",1,"1 ： 满40减6;2 ： 新用户下单立减10元;",10,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
提拉米苏(二中店),安徽省,铜陵市,铜官区,安徽省铜陵市第二中学一楼门面房,117.811648,30.919837,蛋糕|面包|,否,蜂鸟专送,18956293027,"[""10:00/22:00""]",11,"1 ： 新用户下单立减10元;",15,配送费4,否,5,5,5,5,5,25,5,5,1,1,0,0
阳光超市（布衣市场店）,安徽省,铜陵市,铜官区,安徽省铜陵市布衣市场C座131号,117.807106,30.921247,大型超市|便利店|,否,no,13731871235,"[""08:30/17:00""]",88,"1 ： 新用户下单立减10元;",25,免配送费,否,4.6444444444444,4.6444444444444,4.3555555555556,4.4,4.1555555555556,36,4.4,4.3555555555556,46,42,1,2
沪上阿姨（铜陵长江中路店）,安徽省,铜陵市,铜官区,铜陵市良发大厦1楼五号网点,117.81533,30.92762,奶茶果汁|,是,蜂鸟专送,18856265087,"[""09:00/22:30""]",195,"1 ： 满20减3，满30减5，满40减7;2 ： 新用户下单立减10元;",15,配送费3.18,否,4.8711656441718,4.8711656441718,3.5204081632653,3.6224489795918,3.2515337423313,21,3.6224489795918,3.5204081632653,168,163,0,11
国华超市,安徽省,铜陵市,铜官区,铜陵市新光路网点2号,117.802066,30.921182,大型超市|便利店|,否,蜂鸟专送,15956219286,"[""07:00/22:30""]",45,"1 ： 满50减1;2 ： 新用户下单立减10元;",20,配送费4,否,4.8695652173913,4.8695652173913,3.2173913043478,3.2173913043478,3.1304347826087,28,3.2173913043478,3.2173913043478,25,24,0,0
西树泡芙,安徽省,铜陵市,铜官区,安徽省铜陵市铜官山区长江中路785号,117.817541,30.926016,甜品|,否,蜂鸟专送,18756261750,"[""09:30/21:00""]",44,no,15,配送费2,否,4.5185185185185,4.5185185185185,3.5925925925926,3.6296296296296,3.7777777777778,26,3.6296296296296,3.5925925925926,28,25,1,3
H2茶饮(地下精品街店),安徽省,铜陵市,铜官区,铜官区长江路精品街c251号,117.815831,30.927697,奶茶果汁|,否,蜂鸟专送,15656299100,"[""00:00/01:00"",""09:00/23:55""]",14,no,12,配送费4,是,5,5,5,4.75,5,24,4.75,5,4,4,0,0
友缘批发超市,安徽省,铜陵市,铜官区,铜陵市新光路网点3号4号,117.801763,30.92153,大型超市|便利店|,否,蜂鸟专送,13956240757,"[""08:00/24:00""]",76,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,配送费4,否,4.375,4.375,3.5,3.5,4.25,27,3.5,3.5,15,14,1,0
DQ(铜陵百大购物中心店),安徽省,铜陵市,铜官区,安徽省铜陵市铜官山区长江中路785号,117.81799,30.92652,甜品|奶茶果汁|,是,蜂鸟专送,4001088870,"[""12:30/18:30""]",44,"1 ： 单品定价;2 ： 单品折扣;3 ： 单品折扣;4 ： 单品定价;5 ： 单品定价;6 ： 单品折扣;7 ： 单品定价;8 ： 单品定价;9 ： 单品定价;10 ： 单品定价;11 ： 单品定价;12 ： 单品定价;13 ： 单品定价;14 ： 单品定价;15 ： 单品定价;16 ： 单品定价;17 ： 单品定价;18 ： 单品定价;19 ： 单品定价;20 ： 单品定价;21 ： 单品定价;22 ： 单品定价;23 ： 单品定价;24 ： 单品定价;25 ： 单品定价;26 ： 单品定价;27 ： 单品定价;28 ： 单品定价;29 ： 单品定价;30 ： 单品定价;31 ： 单品定价;32 ： 单品定价;33 ： 单品折扣;34 ： 单品折扣;35 ： 单品折扣;36 ： 单品折扣;37 ： 单品折扣;38 ： 单品折扣;39 ： 单品折扣;40 ： 单品折扣;41 ： 单品折扣;42 ： 单品折扣;43 ： 单品折扣;44 ： 单品折扣;45 ： 单品折扣;46 ： 单品折扣;47 ： 单品折扣;48 ： 单品折扣;49 ： 单品折扣;",15,配送费3,否,4.8695652173913,4.8695652173913,3.8695652173913,3.8695652173913,3.9130434782609,24,3.8695652173913,3.8695652173913,24,24,0,1
熊氏百货（一品江山店）,安徽省,铜陵市,铜官区,安徽省铜陵市世界花园欧洲一条街3栋3号,117.796652,30.928151,大型超市|便利店|,否,蜂鸟专送,18956241160,"[""08:30/23:50""]",47,"1 ： 新用户下单立减10元;",15,远距离配送费5,否,4.6666666666667,4.6666666666667,2.9444444444444,3,2.8888888888889,27,3,2.9444444444444,18,17,1,0
古茗(唐人街店),安徽省,铜陵市,铜官区,安徽省铜陵市街中街网点2号,117.814434,30.927705,奶茶果汁|咖啡|,否,蜂鸟专送,13355629177,"[""10:00/22:00""]",50,"1 ： 新用户下单立减10元;",15,配送费4,否,4.7260273972603,4.7260273972603,3.1780821917808,3.1780821917808,3.1643835616438,31,3.1780821917808,3.1780821917808,84,80,2,4
印茶(原家得利店),安徽省,铜陵市,铜官区,铜官区铜陵商城A区一层,117.807241,30.925698,奶茶果汁|,是,蜂鸟专送,17756269001,"[""10:00/21:30""]",77,"1 ： 满20减2，满30减3，满40减5，满50减8，满70减12;",10,配送费4,否,4.8,4.8,2.94,2.98,2.68,29,2.98,2.94,58,56,1,3
亲情水果仓储店（大富豪店）,安徽省,铜陵市,铜官区,铜陵市义安大道南段361号外网点17号,117.815181,30.923411,水果|,否,蜂鸟专送,15056326592,"[""07:00/02:30""]",61,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.2758620689655,4.2758620689655,3.3103448275862,3.3793103448276,3.8620689655172,28,3.3793103448276,3.3103448275862,35,30,3,3
RB珍奶会所(铜陵明珠一店),安徽省,铜陵市,铜官区,铜陵市铜官区沙河新村29栋一层1号,117.812246,30.928949,奶茶果汁|,否,蜂鸟专送,18356287930,"[""09:00/24:00""]",238,"1 ： 新用户下单立减10元;",15,配送费4,否,4.7591240875912,4.7591240875912,3.8759124087591,3.8832116788321,3.7445255474453,27,3.8832116788321,3.8759124087591,148,143,2,3
天生超市,安徽省,铜陵市,铜官区,铜陵市铜官山区欧洲一条街2号网点13号,117.802176,30.9175,大型超市|便利店|,否,蜂鸟专送,13856274969,"[""08:00/22:00""]",29,"1 ： 新用户下单立减10元;",10,配送费4,否,3.6666666666667,3.6666666666667,3.8333333333333,3.6666666666667,3.5,0,3.6666666666667,3.8333333333333,5,4,1,0
大山果园(中航店),安徽省,铜陵市,铜官区,铜官区中航长江广场4号楼13号商铺,117.817237,30.924041,水果|,否,蜂鸟专送,18625021224,"[""07:00/22:30""]",37,"1 ： 单品定价;2 ： 单品定价;3 ： 新用户下单立减10元;4 ： 单品定价;5 ： 单品定价;6 ： 单品定价;7 ： 单品定价;",15,配送费2,否,4.5,4.5,2.375,3.125,2.625,18,3.125,2.375,8,7,1,1
果果果园(世界花园店),安徽省,铜陵市,铜官区,铜官区淮河大道南段205号,117.802444,30.919404,水果|,否,蜂鸟专送,18756222709,"[""10:00/22:00""]",2,"1 ： 满30减1;2 ： 新用户下单立减10元;",15,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
艾比客(天桥店),安徽省,铜陵市,铜官区,铜陵市虹桥嘉园2号楼一层（超市门口）,117.804324,30.933528,汉堡|奶茶果汁|,否,蜂鸟专送,17334629380,"[""09:00/23:55""]",173,"1 ： 满20减6，满30减8，满45减10，满80减15，满100减20;2 ： 单品定价;3 ： 单品定价;4 ： 单品折扣;5 ： 单品折扣;6 ： 单品折扣;7 ： 单品折扣;8 ： 单品定价;9 ： 单品定价;10 ： 单品折扣;11 ： 单品折扣;12 ： 单品折扣;13 ： 单品折扣;14 ： 单品折扣;15 ： 单品折扣;16 ： 单品折扣;17 ： 单品折扣;18 ： 单品折扣;19 ： 单品折扣;20 ： 单品折扣;21 ： 单品定价;22 ： 单品定价;23 ： 单品定价;24 ： 单品定价;",15,配送费3,否,4.7873303167421,4.7873303167421,3.7916666666667,3.8208333333333,3.9095022624434,28,3.8208333333333,3.7916666666667,235,228,2,4
芝根芝底PIZZA(虹桥嘉园店),安徽省,铜陵市,铜官区,铜陵市虹桥嘉园2号楼一层门面,117.803477,30.933004,披萨意面|,否,蜂鸟专送,18605627733,"[""09:00/24:00""]",38,"1 ： 满10减3，满25减5，满50减8，满100减12;2 ： 单品定价;3 ： 新用户下单立减10元;4 ： 单品定价;5 ： 单品定价;6 ： 单品定价;7 ： 单品定价;8 ： 单品定价;9 ： 单品定价;10 ： 单品定价;11 ： 单品定价;12 ： 单品定价;13 ： 单品定价;14 ： 单品定价;15 ： 单品定价;16 ： 单品定价;17 ： 单品定价;18 ： 单品定价;19 ： 单品定价;20 ： 单品定价;21 ： 单品定价;22 ： 单品定价;23 ： 单品定价;24 ： 单品定价;25 ： 单品定价;26 ： 单品定价;27 ： 单品定价;28 ： 单品定价;29 ： 单品定价;30 ： 单品定价;31 ： 单品定价;32 ： 单品定价;33 ： 单品定价;34 ： 单品定价;35 ： 单品定价;36 ： 单品定价;37 ： 单品定价;38 ： 单品定价;39 ： 单品定价;40 ： 单品折扣;41 ： 单品定价;",15,配送费4,否,4.8461538461538,4.8461538461538,4.1428571428571,4.4285714285714,4.4615384615385,27,4.4285714285714,4.1428571428571,13,13,0,0
木佬佬(长江二路店),安徽省,铜陵市,铜官区,安徽省铜陵市铜陵商城L楼10号网点,117.80948534,30.9278428,便利店|大型超市|,否,蜂鸟专送,13305623666,"[""08:00/22:00""]",,no,10,配送费2,是,0,0,0,0,0,0,0,0,0,0,0,0
紫燕百味鸡(金山中路店),安徽省,铜陵市,铜官区,铜官区金山中路1651号,117.8027,30.92125,地方小吃|鸭脖卤味|,是,蜂鸟专送,17356295909,"[""08:00/20:00""]",104,no,10,配送费4,否,4.7906976744186,4.7906976744186,3.3255813953488,3.2906976744186,3.3255813953488,28,3.2906976744186,3.3255813953488,91,90,0,9
子然面馆,安徽省,铜陵市,铜官区,安徽省铜陵市五松西村18栋1号,117.802652,30.93632,米粉面馆|,否,蜂鸟专送,18756229290,"[""08:00/18:00""]",3,"1 ： 新用户下单立减10元;",15,远距离配送费5,否,5,5,5,5,5,0,5,5,1,1,0,1
太阳花特色小吃店,安徽省,铜陵市,铜官区,铜陵市五松西村14栋104室,117.802179,30.935426,盖浇饭|地方小吃|,否,蜂鸟专送,13865624785,"[""07:00/21:00""]",15,"1 ： 新用户下单立减10元;",15,远距离配送费5,否,4,4,3,4,5,21,4,3,1,1,0,0
NOBIBI(双星国际广场店）,安徽省,铜陵市,铜官区,安徽省铜陵市铜官区双星国际广场街5-6号,117.81029,30.928788,奶茶果汁|甜品|,否,蜂鸟专送,17705627100,"[""10:30/21:25""]",45,"1 ： 满20减3，满30减5;2 ： 单品定价;3 ： 新用户下单立减10元;4 ： 单品定价;5 ： 单品定价;6 ： 单品定价;7 ： 单品定价;",15,配送费3,否,4.7142857142857,4.7142857142857,2.4761904761905,2.6190476190476,2.0952380952381,26,2.6190476190476,2.4761904761905,21,19,1,0
老乡鸡（铜陵石城大道交通大厦店）,安徽省,铜陵市,铜官区,安徽省铜陵市石城大道南段686号一层8号商铺,117.81803,30.930233,简餐|包子粥店|,是,no,0562-7110897,"[""06:30/22:30""]",475,"1 ： 新用户下单立减25元;",,配送费10,否,4.7676767676768,4.7676767676768,4.4040404040404,4.4343434343434,4.2525252525253,38,4.4343434343434,4.4040404040404,111,108,1,0
来伊份(铜都大道店7125店),安徽省,铜陵市,铜官区,安徽省铜陵市商南新村-1栋一层网点1号,117.82104631508,30.923426395829,休闲零食|,否,蜂鸟专送,0562-2805762,"[""09:30/21:30""]",53,no,20,配送费3.5,否,4.3076923076923,4.3076923076923,3.8461538461538,3.7692307692308,4.7692307692308,26,3.7692307692308,3.8461538461538,13,12,1,7
鸡功夫炸鸡（顺安店）,安徽省,铜陵市,义安区,义安区顺安镇金山村农业大市场A区3栋一、二层网点12号,117.955383,30.952028,汉堡|奶茶果汁|,否,no,13515625150,"[""09:30/20:00""]",103,"1 ： 满30减2;2 ： 单品折扣;3 ： 新用户下单立减10元;4 ： 单品折扣;5 ： 单品折扣;6 ： 单品折扣;7 ： 单品折扣;8 ： 单品折扣;",20,配送费2,否,4.7241379310345,4.7241379310345,3.9310344827586,4,3.8275862068966,34,4,3.9310344827586,31,29,0,3
滋麻官麻辣烫(顺安店),安徽省,铜陵市,义安区,义安区顺安镇锦绣路45号,117.958068,30.949514,麻辣烫|米粉面馆|,否,no,18656222213,"[""07:00/23:00""]",145,"1 ： 满100减1;",12,配送费3,否,4.4761904761905,4.4761904761905,3.8372093023256,3.8837209302326,3.6190476190476,36,3.8837209302326,3.8372093023256,47,38,3,0
大脸鸡排（顺安店）,安徽省,铜陵市,义安区,义安区顺安镇东城中央广场1栋101房,117.954198,30.951259,炸鸡炸串|,否,蜂鸟专送,15056205062,"[""09:30/19:40""]",,"1 ： 新用户下单立减10元;",10,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
来一笼汤包馆,安徽省,铜陵市,义安区,义安区顺安镇顺凤路94路门面房,117.958724,30.95006,包子粥店|简餐|,否,no,18956226617,"[""08:00/20:00""]",122,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费3,否,4.6,4.6,4.12,4.28,4.04,34,4.28,4.12,25,23,1,0
恋尚冰(顺安店),安徽省,铜陵市,义安区,义安区顺安镇紫金城6栋荣光路359号网点,117.958246,30.949984,奶茶果汁|甜品|,否,no,13866852926,"[""08:00/17:30""]",42,"1 ： 满20减2;2 ： 新用户下单立减10元;",15,配送费2,否,4.7142857142857,4.7142857142857,4.4285714285714,4.8571428571429,4.7142857142857,0,4.8571428571429,4.4285714285714,7,7,0,4
同心饭店,安徽省,铜陵市,义安区,义安区顺安镇安城市广场5#楼,117.950757,30.949622,简餐|地方小吃|,否,蜂鸟专送,15956222699,"[""10:00/22:00""]",,"1 ： 新用户下单立减10元;",10,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
钟记特色手擀面馆(顺安镇店),安徽省,铜陵市,义安区,铜陵县顺安镇锦绣路47号,117.950121,30.951268,米粉面馆|简餐|,否,蜂鸟专送,18056282087,"[""00:00/24:00""]",90,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,配送费4,否,4.7878787878788,4.7878787878788,4.7575757575758,4.7272727272727,4.5151515151515,35,4.7272727272727,4.7575757575758,34,33,1,0
